SYMBOL,GM07029-A1,GM07029-A2,GM07029-A3,GM10835A1,GM10835A2,GM10835A3,GM12813-A1,GM12813-A1dup,GM12813-A2,GM12813-A2dup,GM12813-A3dup,GM07019,GM12812,GM12814,GM12815,Average,Stdev
RING1,6.895110375,4.185153368,5.785082254,4.379748424,5.158895844,4.600342186,6.706349262,5.357375522,4.766698251,4.674882011,4.621399382,4.758712376,3.742477442,3.932118612,7.586983058,5.143421891,1.132259461
PTK2B,4.449847015,3.052933719,3.541999228,3.172896913,3.613213313,3.428472827,3.841604166,4.14304306,3.603271987,3.802184748,3.34053702,2.384875521,2.453860636,2.765789518,3.33980244,3.395622141,0.574804048
TMEM216,4.131290501,6.729469864,7.151433729,4.99796172,5.563288523,5.041778626,5.822461681,4.582025807,5.589384992,5.05862648,4.454348261,8.780363023,7.237243719,5.694373422,7.190607583,5.868310529,1.294521382
POLR2A,3.424626637,4.467632664,3.876693938,3.509826126,3.700015954,3.549062303,3.994954863,3.583583095,3.036832214,3.763077681,3.840380224,1.278290056,1.712729971,2.089040445,2.72268748,3.23662891,0.90486178
PSTPIP2,7.514689272,10.74330599,12.03264921,9.012097557,7.800153618,10.0302782,10.50638861,8.663136199,9.799468563,10.85538007,10.54653128,10.53011681,8.795210323,11.64778292,9.122791809,9.839998696,1.326234337
HLCS,2.106944968,3.148030073,3.361484882,3.156373057,2.743686517,3.263756456,3.675893894,3.33944374,3.032955831,2.81914572,3.147307173,3.195329391,3.699746205,3.691227337,3.488618022,3.191329551,0.416844666
CDC42EP1,7.026974444,5.671379039,4.86420843,6.243942256,8.528231749,5.994234826,3.934269862,7.041334981,5.486174991,5.656628035,7.389308067,5.635142787,5.790756459,7.199384773,6.929277089,6.226083186,1.142684301
SMYD2,9.766521262,8.621919418,10.8417263,11.27740299,9.584949758,10.49946808,9.194738102,12.23164785,8.832463191,7.409099289,9.235646714,8.032189496,8.75591384,10.04598483,7.903412423,9.48220557,1.330966756
KLHL7,4.039235625,3.598301639,4.824890054,4.220072896,5.800840351,6.655474337,2.226294124,4.97561859,5.543032357,4.238820963,6.4763636,3.816492273,4.601081743,2.55774345,2.789078601,4.424222707,1.338882987
DAB2IP,5.423833481,5.975635478,5.010872707,5.813237798,6.3015824,5.866764739,4.456659417,5.752924718,5.744476903,6.341780477,5.869665307,4.678704751,4.96552205,5.810027338,4.476155935,5.499189567,0.627270002
IPO5,5.030400765,6.342485059,6.255053572,6.358683898,6.043067596,6.788413098,7.394598659,5.231609281,5.544992713,5.638033703,5.550549757,4.657500822,4.373269552,5.864302937,5.272688034,5.75637663,0.804257814
UMOD,7.864529784,8.447571113,5.220672334,7.215192079,8.237066592,8.382967081,6.861317969,8.399013615,7.164261847,9.664715995,8.231009493,5.240675031,6.100838456,7.405029067,7.337512089,7.451491503,1.231772235
LRRC29,6.021867524,5.94553849,3.714828263,6.14971084,5.769883957,5.407455182,5.228729454,5.258888905,7.082083856,6.586138106,5.368301149,4.452848606,4.18883037,5.276235693,4.73315309,5.412299566,0.899659167
PANX2,6.453607385,6.8239348,4.626552991,5.886231244,7.058729207,6.24537382,5.899802892,6.469583151,6.458521705,6.659100872,7.079689214,4.622259367,4.9245205,5.462728949,5.899250368,6.037992431,0.816698996
PHKA2,4.556306024,5.448639801,6.406769293,6.639801635,5.44555899,5.917427485,7.277017031,5.547121504,5.939523064,5.302684674,6.055714844,5.786279081,6.192278915,6.700043469,6.035187482,5.950023553,0.662389864
SNORA44,2.753397439,2.094606271,3.051672519,3.069001808,2.942569703,2.73685325,2.493247113,3.283382352,2.320535396,2.715125819,2.454768129,3.584443791,4.070258814,3.093328061,3.714309291,2.958499984,0.542341238
DLG1,4.419619523,3.230589006,4.041383901,3.890070549,3.40912316,3.482366558,3.906326401,3.379818584,3.478445877,3.760987526,3.410613918,3.042610603,3.904250703,3.769697337,2.119938405,3.549722803,0.530569916
C6orf167,8.259780471,7.361265448,8.95440649,9.159082888,6.074827538,7.25646865,8.11858233,7.002722258,8.979658732,8.097012842,8.989672742,9.383584194,14.07678176,10.60188316,6.171113449,8.56578953,1.965789861
SEL1L,7.682229706,8.864627863,7.670538925,8.8678882,7.99136121,8.661379771,7.276386802,6.632730971,7.843178301,8.947256893,8.668018883,8.428221269,9.581238438,11.50107287,7.644655759,8.417385724,1.145279654
NFAT5,6.727233172,9.349242604,7.931119427,8.689673513,5.802941771,6.765403605,8.066823464,6.041258657,8.386825807,9.168433773,8.81011908,7.760140987,12.03080695,11.00464045,5.91240981,8.163138205,1.8042806
PITPNM3,7.030309939,6.394681012,5.037703954,7.622987983,6.303683534,7.034771409,5.263864082,6.043930615,6.982636344,7.780343257,7.058012228,5.733653531,4.354559613,5.163025435,5.368032364,6.211479687,1.033242891
ZNF18,2.914871571,4.113216205,4.90276127,3.322069752,3.45581835,3.568622144,4.189769882,3.315069198,4.299302802,4.0658401,3.583571933,6.698987677,6.039839847,5.342146191,6.208911923,4.40138659,1.17804448
CAPNS1,25.35190532,19.9324164,21.0754575,17.53819474,22.48593422,20.77938993,22.27059811,23.94939803,20.31625042,21.4271012,20.23942894,17.15045454,13.04810539,17.35120364,23.85943058,20.4516846,3.172414341
EXOC3L2,6.453863795,5.921806448,3.366700236,5.66417187,6.141780923,6.263049483,4.834569782,5.260481402,5.466123886,6.379725484,5.359760898,4.658271745,4.385426591,5.474050347,4.562513794,5.346153112,0.8631348
PGD,13.10368088,9.026491411,11.02786539,11.5866319,12.43355051,12.05809987,12.08237955,12.21795194,10.74755235,10.1130537,10.82631678,10.92311248,8.376122074,10.00605137,13.33528257,11.19094285,1.41826164
MYO3B,9.134391591,7.42438069,9.936909952,9.031264056,6.953663006,8.043001194,8.983858113,7.96200131,8.187166278,8.005151372,8.389459092,7.926064582,9.366999352,8.176472258,7.115387274,8.309078008,0.842658726
AIPL1,7.33148197,5.720638123,5.291698718,7.101065906,6.605291727,6.242138937,4.897588295,6.096581596,5.471803179,6.643479096,6.938414083,4.347027653,3.825032292,4.653124795,4.887631797,5.736866544,1.077825224
PIGN,15.53140561,18.57485697,15.64920792,17.8752531,15.13537223,16.47628218,18.16232545,13.58663406,19.08865666,20.50192839,19.93085994,21.62717352,19.74090738,18.87714763,11.24618014,17.46694608,2.821848679
TYROBP,6.337441923,9.203816826,4.4841396,5.981035722,6.324732014,6.902400288,5.411084433,4.67656919,4.649431904,6.511527759,6.612037864,5.576131878,3.185069044,4.633936782,5.589995924,5.73862341,1.395600777
DNALI1,9.147403312,6.384326294,7.054159426,8.193367081,10.24907572,7.110284795,7.642436977,8.190190876,7.630533439,8.670118833,7.880545264,7.038815173,6.041798948,7.426380941,6.970929539,7.708691108,1.080551227
TMEM200A,5.296420792,3.248947202,4.248617422,4.02944951,4.516527824,3.577744199,3.473760291,3.564255371,4.11297356,3.803249897,3.769423969,4.035890962,5.981886942,4.518906667,3.589531247,4.117839057,0.731076929
KIF12,7.136613543,6.368848337,4.090043235,6.297204686,6.993391932,6.106649127,4.912622314,5.738634462,5.993468134,6.225088442,5.700677198,4.081419186,4.658272269,5.489234935,5.503539789,5.686380506,0.92838538
TAPBPL,4.880273828,4.54051951,5.807581456,4.45047875,4.751412478,4.93229613,6.093902015,5.586522911,5.634500825,4.765355855,4.216262591,3.994725837,3.766366868,4.377386637,4.675365,4.831530046,0.679193437
INF2,5.825821324,7.097469389,4.186480109,4.759581788,5.90073324,5.932249335,6.145238318,5.9461844,6.494688676,5.927035932,6.136092784,4.553659671,3.884011986,4.604098952,5.708291537,5.540109163,0.91806126
FLJ32252,6.553556261,5.100506912,5.157083619,6.067950841,5.892982346,7.002006393,3.869604896,5.573285551,3.943761729,7.043368613,6.778705957,4.563785191,4.849121124,5.901535043,3.274572989,5.438121831,1.182587037
FBXW9,6.625091082,7.091962427,5.654505015,5.562696241,7.128805778,6.653169679,5.923320335,5.939536548,5.898356187,6.741880699,5.566450594,4.804095684,5.657425082,5.737712321,6.355976321,6.089398933,0.653340348
OTUD7B,2.435236335,1.914481434,2.317996919,2.315738781,1.975434865,1.669189489,2.289270712,2.504343365,1.759491955,2.052250089,2.424818448,1.783334597,1.912043845,2.368855969,1.680741072,2.093548525,0.298576636
SFT2D3,3.957844346,2.772819036,3.137206204,3.005488267,2.758549317,3.128518803,2.676606571,3.645455627,3.431960568,3.479255095,3.197746954,3.693900987,3.326387669,3.169588702,3.600352008,3.265445344,0.374129043
LSM11,5.988783963,3.680184172,6.701768713,6.172002317,5.922873701,6.547703396,5.634395366,7.074925011,6.17962974,4.765564555,7.69586917,7.531745363,8.370698593,7.649600622,6.480260942,6.426400375,1.198865315
NPDC1,6.527957903,6.170640526,4.333995622,5.265551404,7.40130773,6.965376184,5.271873958,5.978024854,5.254680175,6.784174504,6.342280913,4.47699349,3.968197238,5.285888013,5.00223343,5.66861173,1.022695602
LOXL4,6.701361162,6.975521139,4.885164507,6.40888947,6.380432886,6.046449167,5.759318367,6.423939837,6.543631599,7.315415597,7.978494106,5.274750952,5.741407051,6.825013741,6.005631931,6.351028101,0.783930322
APPL2,4.298491982,4.738124412,6.365933586,4.746699952,4.215031753,5.007725247,5.359923638,4.682371852,5.166962285,4.97042704,5.281657133,5.453677136,6.342801002,5.979419707,4.930272693,5.169301295,0.654025743
HEATR3,3.922325351,5.281347475,5.845261764,4.390942024,4.370005413,4.443495912,5.476420215,4.224833203,4.714753196,4.245969701,4.777763709,6.031271984,5.288375038,4.74481674,6.026248376,4.918922007,0.693135008
NAGS,6.431755575,5.801898978,3.637568568,5.087992416,6.809214874,6.122457201,4.76071642,5.219873227,5.086255773,5.958719705,5.394216985,4.083647703,3.353227852,3.626193087,4.071310011,5.029669892,1.087784582
USP14,3.914804451,5.096531588,5.291953202,4.471136042,3.947225643,4.343409678,4.357894274,3.593855834,5.108974707,4.777141001,3.149643513,5.118869194,5.771328617,4.868187814,4.17976172,4.532714485,0.70660935
CLIP2,1.890089621,1.992300351,1.817835028,1.676409329,2.431746006,1.956154142,2.163882791,2.502030515,1.989920639,1.941648051,1.939257438,1.143892306,1.10794797,1.806775249,2.32632604,1.912414365,0.39477689
GPC2,6.04419843,5.210747529,4.578294592,5.516057387,6.335019391,5.238075226,4.779064835,5.843525028,5.730051732,6.221332878,6.25678104,5.072257548,4.764665597,6.17708711,5.803857989,5.571401088,0.596249241
FBXO34,3.226007243,3.684261243,3.770393903,3.759924341,3.932352638,3.664683941,3.757485049,3.705027762,3.265245851,3.963042599,4.084775145,6.458837686,6.426059995,4.290331033,5.198270643,4.212446605,1.014014427
TUBG2,2.971667749,4.783845046,6.248018419,4.450125657,4.419605769,5.160237632,4.027917026,4.881921526,3.124245235,3.222475696,4.527525825,3.506447255,3.338866924,3.934032838,5.732160972,4.288606238,0.975216481
C19orf63,5.55142204,5.916952823,5.586558866,5.325074691,5.836323518,5.504620936,5.829630269,5.79654559,6.356200274,5.72331965,5.323241997,5.346042255,3.849075086,4.793171568,6.207629127,5.529720579,0.602071495
GFRA4,8.229085093,7.748245509,5.331194535,6.755308473,9.20924672,8.690671952,6.898648401,7.373240026,6.848557678,9.466731649,8.967350104,5.785271606,6.049356106,6.024224997,7.083031849,7.36401098,1.312929018
SLC1A7,7.833739777,5.498482437,3.253426116,5.582793704,6.686973589,7.056917476,5.54920265,5.503131012,6.296320023,6.92686378,5.892511426,5.414580252,5.161107618,5.51615045,5.446693215,5.841259568,1.053501928
RHOB,3.613199509,2.034183229,2.644399633,3.186487524,3.161454622,2.459364576,4.027292958,3.03789902,3.636403232,2.919570676,2.505111119,3.535192889,2.740166435,3.830543659,4.02503415,3.157086882,0.610962801
UBE2D3,4.795558934,3.703004854,4.855802674,4.774634335,4.652931408,4.994529619,5.080570494,4.750586455,4.334275098,4.322251281,4.336711949,5.109242856,4.987176468,4.415563512,4.481574183,4.639627608,0.378120374
NCALD,3.901541561,5.949120649,6.411753154,6.060849348,6.080669479,5.907203033,6.161145286,5.813178487,5.190353958,6.055915338,5.629040439,7.140251357,6.418757824,6.737351283,7.684118637,6.076083322,0.854411104
MKL2,3.029613049,3.679080942,3.651374389,4.247567922,3.272479106,3.903949476,3.765161949,3.24415908,3.300622937,3.957867665,3.707691362,5.500326451,9.155808955,6.430042729,4.350404675,4.346410046,1.604235729
SLC4A11,6.443007817,6.467382058,4.798003203,4.879727948,5.642097799,5.840842478,4.979578946,6.590199065,5.831139116,6.206990938,6.843697382,5.15584185,4.979645794,5.057511359,5.874065838,5.705982106,0.697028565
RBM39,4.154037246,4.487995128,4.34846202,4.805345219,4.455306499,4.383224358,4.766970085,4.167239459,4.159468264,4.812426236,4.88929523,5.563592289,5.768142633,5.460236732,4.564850526,4.719106128,0.517159501
PAX7,7.460044974,7.309554146,5.737170598,7.024734888,8.111406935,7.580791841,6.832872355,6.829559249,6.015511158,7.36641184,8.487361429,5.861635265,4.656722192,7.250102559,5.484465727,6.800556344,1.048727638
HIP1,7.227325343,5.858576411,6.695272069,7.656520639,7.277155953,6.303334168,7.019007573,6.868448948,6.750652294,6.450451935,7.282865854,6.181257305,5.797598183,7.640440215,7.287166206,6.819738206,0.599031499
CRISPLD1,13.16488069,5.960935288,5.739620323,7.083003328,11.27283857,9.892706017,7.776693916,10.66571664,9.537381567,10.22198499,9.700786811,5.355091248,5.864392102,6.775718187,6.169418998,8.345411245,2.435507475
FAM92A1,12.02498695,7.643898786,10.82843204,13.32436216,7.12805447,9.254829514,12.44052754,10.50637168,11.00165017,9.897082789,12.52415847,10.27387476,10.8251706,14.94013256,8.3953406,10.73392487,2.128828421
CAND1,5.611920505,7.50324628,6.703511978,7.400485593,6.027093682,7.094756778,7.477112511,6.036710411,7.605994502,7.475889597,7.439229144,8.046353463,8.557630311,8.557862972,8.147286098,7.312338922,0.891506058
C8orf58,5.092661375,4.013267318,4.896195438,3.571232234,4.637672051,4.293621889,4.080223855,5.499524181,4.35930485,3.940397149,5.002725422,5.273591486,4.553806435,3.756388393,5.488540512,4.563943506,0.626806187
C8orf55,7.917393977,4.885363576,5.618422542,5.488798254,7.633510719,6.632478422,5.059904527,6.425620778,6.401405146,5.356183967,5.363507517,6.234442554,4.486196798,5.001778059,6.99112163,5.966408564,1.026374202
C10orf28,3.357493471,3.512883598,4.252507674,4.129732221,3.834424862,4.31635152,4.074115646,2.837689046,3.8116109,3.922953419,4.14233021,5.128533524,6.975685659,5.058980636,3.548709765,4.193600143,0.96981243
UTS2R,6.11694754,5.675806333,5.033807028,5.183651832,6.586522671,6.161032317,5.053186957,6.308659886,6.413148415,6.439671881,6.434211736,4.692619817,4.061313206,5.146342733,5.740196231,5.669807905,0.768185071
TMPRSS9,7.065787742,6.574331049,5.211745809,6.578645239,7.429083625,7.00175425,4.817793159,6.051924666,5.534922482,7.637609097,7.331302373,4.960647868,4.580958588,5.596052462,5.847092999,6.147976761,1.017366727
NCOA5,2.330194135,2.571649209,2.591258985,2.406290097,2.480155315,2.629943529,2.681284768,2.39568126,2.442068313,2.686285142,2.879658071,3.997370218,3.741304052,3.366514351,3.148250825,2.823193885,0.512801607
PPARA,2.430664846,3.419009402,3.398914655,2.61673297,2.449611194,3.340063348,2.465015147,2.898048693,2.789292998,2.83503723,2.738384797,2.261534751,3.138012527,3.276915094,3.036787988,2.872935043,0.383703338
OXSM,3.418875971,2.788829166,2.804719429,2.879393469,3.12147165,2.80299586,3.004593531,3.005192912,2.795447962,2.759973109,2.479321716,4.175705407,3.717130131,2.576109278,4.399023775,3.115252224,0.568906758
SSH3,6.676508819,6.209629903,5.677608151,4.875256774,5.769296397,6.408899535,5.438618817,5.62362304,5.508756958,6.798457117,5.684002161,4.656912682,4.689650614,4.773618179,5.281349492,5.604812576,0.693093776
TAPT1,4.277085817,2.855201957,3.746439893,4.264301162,3.41022566,3.743810139,3.153618552,3.622026676,3.470867988,3.191417641,3.695485976,4.406704966,5.389625693,3.68225692,3.052234832,3.730753592,0.645256195
NRG2,6.963697363,5.894936359,5.326482255,5.612124587,5.994749152,5.251455426,5.161596256,6.381613105,6.233134398,6.077290808,6.559533196,4.854602246,4.961200192,6.599361577,5.551968263,5.828249679,0.645570541
NDUFA4,6.762366558,7.087505532,19.63942423,7.934644762,8.117504113,4.757272199,11.48823138,9.069280072,6.666361959,4.096282317,8.076292238,4.336001697,10.53913811,2.906789838,5.377141081,7.790282406,4.059741763
PUS1,4.578030173,3.898907851,3.903390502,3.428772137,3.992665287,4.07215703,3.630685852,4.232921713,3.645069494,4.915202162,4.801918019,2.342918709,2.818366429,3.638401092,3.802334129,3.846782705,0.678358892
PDX1,6.102391369,7.155261963,6.345647092,6.874607842,5.748028714,6.578666677,6.366242087,7.853440321,6.621286024,7.753774879,6.089272245,6.212460514,4.818438768,6.028857616,6.761589951,6.487331071,0.761888675
ICAM5,6.059259096,5.07420328,3.81934877,6.387288606,6.047483805,5.017531606,3.776277692,5.365096553,4.658100425,6.373706289,5.757734275,4.045539641,3.593369992,3.904426257,3.965972981,4.923022618,1.028962843
ZNF224,4.637971771,4.475338002,6.121107376,4.677543065,3.839556314,5.243500625,6.107468945,4.405888053,4.748748982,5.832334266,4.796115968,7.247360849,8.165520063,5.658259211,5.110423602,5.404475806,1.153029736
CCDC27,7.298564089,5.959499482,5.581020043,6.445720764,7.206104444,6.798621376,5.598269558,6.52145826,6.574862138,6.698923011,7.101457992,6.016463673,5.122088831,6.061845011,5.37688077,6.290785296,0.682162526
LAMB2,7.08916907,6.192635669,5.01557959,5.854364102,6.995610317,6.531377366,6.150182386,6.579907209,6.714173684,6.262030389,7.282050865,5.610823352,5.491216073,6.587471655,5.230624893,6.239147775,0.684418634
MUC13,5.068247271,3.978218354,7.124942771,5.537874561,5.064414377,5.481067011,5.073211546,4.49258507,4.413082846,4.964451271,5.003252688,7.100682471,6.579348575,5.158720842,4.919817197,5.330661123,0.925677955
HGFAC,7.261576387,6.718169381,5.73157105,8.15781973,7.138343608,6.88200518,5.21629107,7.118718525,6.84696101,7.864914799,7.447093546,5.532556436,4.878763511,6.516137611,5.746570857,6.603832847,0.978391167
STAG3L4,3.931157159,2.602519059,4.321263993,4.927949241,3.821547588,3.72109688,3.001904768,3.791843631,3.420230613,3.830118724,4.33638931,2.845272145,5.103077208,3.8517838,2.413938316,3.728006162,0.780445099
GALNT4,3.347833348,2.742780146,3.819836263,2.842280141,3.45403745,2.717166067,3.539459032,2.797529521,3.350762419,3.383716389,3.365514104,3.119397613,3.145280211,2.619400846,2.855251711,3.140016351,0.359889553
ZNF828,1.942567989,3.062333998,2.204019599,2.589005787,2.197221842,2.449340942,2.601385631,2.710055306,2.294563189,2.783515271,2.659953159,7.68449387,8.802639262,6.097602343,5.446408315,3.701673767,2.197162052
SLC46A3,4.047091099,4.890211018,7.031223945,4.720121269,4.071574701,4.715678015,5.523579977,4.209324057,4.702945203,4.606675831,4.626339768,8.103400867,7.479242858,4.591012977,5.419916169,5.249222517,1.268819483
MARK4,3.24166765,4.720832591,3.528202487,3.085630438,3.664240036,3.4733491,3.06763178,3.429090064,3.270923534,4.083054253,3.46541436,3.088949553,2.93869161,3.382350705,3.725595483,3.477708243,0.453892354
